ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,lat_11_Localizacion_del_,long_11_Localizacion_del_,accuracy_11_Localizacion_del_,UTM_Northing_11_Localizacion_del_,UTM_Easting_11_Localizacion_del_,UTM_Zone_11_Localizacion_del_,12_Se_pudo_reconocer,13_Especie,14_Edad_meses,15_Altura_cm,16_Foto_del_plantado,17_Observacion,18_Presencia_de_tuto,19_Estado_fitosanita,20_Observaciones__Fi,21_Estado_General_de,22_Observaciones__Ta,23_Origen,24_Tipo_de_intervenc,25_Posee_cao_de_rieg,26_Plantado_en_suelo,27_Otras_observacion
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,b2cadd74-4584-427f-9807-89df9d9dbdf1,2025-07-25T13:32:10.000Z,2025-07-25T14:52:04.000Z,b2cadd74-4584-427f-9807-89df9d9dbdf1,-31.745438,-60.494767,3,6485049,737318,20J,,Ceibo,2,2,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b2cadd74-4584-427f-9807-89df9d9dbdf1_1753450327.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,c05a35ba-7a15-4e10-a3f3-0ee1c3931ac4,2025-07-25T13:31:19.000Z,2025-07-25T14:52:03.000Z,c05a35ba-7a15-4e10-a3f3-0ee1c3931ac4,-31.745553,-60.494764,3,6485036,737318,20J,,Azota Caballos,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c05a35ba-7a15-4e10-a3f3-0ee1c3931ac4_1753450276.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,77ea44b0-3da9-411d-b602-1d117bae4478,2025-07-25T13:30:23.000Z,2025-07-25T14:52:01.000Z,77ea44b0-3da9-411d-b602-1d117bae4478,-31.745556,-60.494791,3,6485036,737315,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=77ea44b0-3da9-411d-b602-1d117bae4478_1753450218.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,bbdee620-2228-481b-9819-3bfa28d0cd99,2025-07-25T13:29:30.000Z,2025-07-25T14:52:00.000Z,bbdee620-2228-481b-9819-3bfa28d0cd99,-31.7457,-60.494776,2,6485020,737316,20J,,Sen del Campo,2,2,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=bbdee620-2228-481b-9819-3bfa28d0cd99_1753450164.jpg,Bien,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,8a0035be-6fd6-49f0-a686-ccbc472b3e6a,2025-07-25T13:28:51.000Z,2025-07-25T14:51:57.000Z,8a0035be-6fd6-49f0-a686-ccbc472b3e6a,-31.745691,-60.494753,2,6485021,737318,20J,,Ceibo,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=8a0035be-6fd6-49f0-a686-ccbc472b3e6a_1753450124.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,94283d23-b442-4099-8502-40b32e309757,2025-07-25T13:28:01.000Z,2025-07-25T14:51:53.000Z,94283d23-b442-4099-8502-40b32e309757,-31.745723,-60.494783,2,6485017,737315,20J,,Cebillo,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=94283d23-b442-4099-8502-40b32e309757_1753450078.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,477bc273-b4ba-4675-8802-dee96ee1821c,2025-07-25T13:27:21.000Z,2025-07-25T14:51:52.000Z,477bc273-b4ba-4675-8802-dee96ee1821c,-31.745751,-60.494746,3,6485014,737319,20J,,Ceibo,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=477bc273-b4ba-4675-8802-dee96ee1821c_1753450027.jpg,Necesita abono tiene pulgones,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,b2348804-7d45-4cb0-be7d-1ce5d72d5d0d,2025-07-25T13:26:37.000Z,2025-07-25T14:51:50.000Z,b2348804-7d45-4cb0-be7d-1ce5d72d5d0d,-31.745779,-60.494734,2,6485011,737320,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b2348804-7d45-4cb0-be7d-1ce5d72d5d0d_1753449990.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,3a2e04b4-e25c-4787-ab2b-c93d3a569bff,2025-07-25T13:25:40.000Z,2025-07-25T14:51:49.000Z,3a2e04b4-e25c-4787-ab2b-c93d3a569bff,-31.745824,-60.494739,2,6485006,737319,20J,,Ceibo,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=3a2e04b4-e25c-4787-ab2b-c93d3a569bff_1753449932.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,dea9ff0f-2726-40a2-852c-82af01a4580f,2025-07-25T13:24:59.000Z,2025-07-25T14:51:38.000Z,dea9ff0f-2726-40a2-852c-82af01a4580f,-31.745812,-60.494697,2,6485007,737323,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=dea9ff0f-2726-40a2-852c-82af01a4580f_1753449891.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,166c9158-dba2-4cd1-8cbc-fcf684ec7152,2025-07-25T13:24:23.000Z,2025-07-25T14:51:34.000Z,166c9158-dba2-4cd1-8cbc-fcf684ec7152,-31.745801,-60.49473,2,6485008,737320,20J,,Mimosa,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=166c9158-dba2-4cd1-8cbc-fcf684ec7152_1753449854.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,513f0cc4-deba-4a92-991a-480742f342f7,2025-07-25T13:23:39.000Z,2025-07-25T14:51:32.000Z,513f0cc4-deba-4a92-991a-480742f342f7,-31.745827,-60.4947,2,6485005,737323,20J,,Sen del Campo,3,2,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=513f0cc4-deba-4a92-991a-480742f342f7_1753449809.jpg,Bien,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,7ae340aa-24cd-4777-abd4-6d7117147b05,2025-07-25T13:22:59.000Z,2025-07-25T14:51:29.000Z,7ae340aa-24cd-4777-abd4-6d7117147b05,-31.745854,-60.494684,2,6485002,737324,20J,,Jacaranda,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7ae340aa-24cd-4777-abd4-6d7117147b05_1753449768.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,abd35e54-fe2e-4d69-8fce-d4b01fd486bd,2025-07-25T13:40:50.000Z,2025-07-25T14:51:28.000Z,abd35e54-fe2e-4d69-8fce-d4b01fd486bd,-31.745183,-60.494725,4,6485077,737322,20J,,Lapacho,36,240,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=abd35e54-fe2e-4d69-8fce-d4b01fd486bd_1753450838.jpg,Saludable,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,a3f81e2b-32aa-4517-96c0-6999f79dbd5c,2025-07-25T13:22:21.000Z,2025-07-25T14:51:27.000Z,a3f81e2b-32aa-4517-96c0-6999f79dbd5c,-31.745902,-60.49468,2,6484997,737325,20J,,Palo Jabón,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a3f81e2b-32aa-4517-96c0-6999f79dbd5c_1753449733.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,d226ccca-6ec2-439d-a131-2a9f8804164c,2025-07-25T13:39:55.000Z,2025-07-25T14:51:26.000Z,d226ccca-6ec2-439d-a131-2a9f8804164c,-31.745279,-60.494738,3,6485066,737321,20J,,Lapacho,60,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=d226ccca-6ec2-439d-a131-2a9f8804164c_1753450764.jpg,Período adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,ad60de2d-31f7-4b4e-a93b-385d24af3511,2025-07-25T13:21:43.000Z,2025-07-25T14:51:26.000Z,ad60de2d-31f7-4b4e-a93b-385d24af3511,-31.745932,-60.494708,2,6484994,737322,20J,,Jacaranda,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ad60de2d-31f7-4b4e-a93b-385d24af3511_1753449664.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,32d09e50-0252-4ff5-810a-287eff6eb267,2025-07-25T13:37:46.000Z,2025-07-25T14:51:25.000Z,32d09e50-0252-4ff5-810a-287eff6eb267,-31.745434,-60.494762,3,6485049,737318,20J,,Molle pimentón,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=32d09e50-0252-4ff5-810a-287eff6eb267_1753450604.jpg,Periodo adaptativocritico,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,996c0592-c8f9-4919-9121-091b3c7bc1dc,2025-07-25T13:20:36.000Z,2025-07-25T14:51:25.000Z,996c0592-c8f9-4919-9121-091b3c7bc1dc,-31.745915,-60.494673,2,6484996,737325,20J,,Sen del Campo,3,2,,En floración,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,5b101581-99dd-4d2a-985e-2ae58be34cfd,2025-07-25T13:36:06.000Z,2025-07-25T14:51:23.000Z,5b101581-99dd-4d2a-985e-2ae58be34cfd,-31.745546,-60.49477,3,6485037,737317,20J,,Ceibo,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5b101581-99dd-4d2a-985e-2ae58be34cfd_1753450365.jpg,Período adaptativo critico,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,66f5f7e7-d57a-4ce4-91c5-1433b4b2fa3a,2025-07-25T13:19:35.000Z,2025-07-25T14:51:22.000Z,66f5f7e7-d57a-4ce4-91c5-1433b4b2fa3a,-31.745942,-60.494657,2,6484993,737327,20J,,Ceibo,3,2,,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,3fe15194-dabc-4661-83aa-76fdcb87918b,2025-07-25T13:31:55.000Z,2025-07-25T14:51:21.000Z,3fe15194-dabc-4661-83aa-76fdcb87918b,-31.745706,-60.494792,3,6485019,737315,20J,,Azota Caballos,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=3fe15194-dabc-4661-83aa-76fdcb87918b_1753450283.jpg,Período adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,f42a3f50-cd72-413d-992f-ea0f955bf347,2025-07-25T13:17:45.000Z,2025-07-25T14:51:21.000Z,f42a3f50-cd72-413d-992f-ea0f955bf347,-31.745964,-60.494643,2,6484990,737328,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f42a3f50-cd72-413d-992f-ea0f955bf347_1753449455.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,63a30c98-f0d8-4fd0-9785-934614aa75f5,2025-07-25T13:16:57.000Z,2025-07-25T14:51:19.000Z,63a30c98-f0d8-4fd0-9785-934614aa75f5,-31.745919,-60.494606,3,6484995,737332,20J,,Azota Caballos,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=63a30c98-f0d8-4fd0-9785-934614aa75f5_1753449381.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,e76f4a46-537e-42f7-bab0-86858516cf33,2025-07-25T13:30:32.000Z,2025-07-25T14:51:19.000Z,e76f4a46-537e-42f7-bab0-86858516cf33,-31.745755,-60.494784,3,6485014,737315,20J,,Algarrobos,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=e76f4a46-537e-42f7-bab0-86858516cf33_1753450212.jpg,Período adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
85fd3032-6b5d-4ee1-ad51-fb1ed4bfba90,f8a2b3ac-5252-439d-a150-1b405ef7e4c6,2025-07-25T13:15:42.000Z,2025-07-25T14:51:18.000Z,f8a2b3ac-5252-439d-a150-1b405ef7e4c6,-31.74602,-60.494655,3,6484984,737327,20J,,Mimosa,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f8a2b3ac-5252-439d-a150-1b405ef7e4c6_1753449293.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,e6049e81-746c-465b-af6a-fd238b49961e,2025-07-25T13:29:33.000Z,2025-07-25T14:51:17.000Z,e6049e81-746c-465b-af6a-fd238b49961e,-31.745795,-60.494738,3,6485009,737319,20J,,Ceibo,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=e6049e81-746c-465b-af6a-fd238b49961e_1753450151.jpg,Período adaptativo critico,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,1f00f0d8-48f2-49d6-a36d-a07d6da58bcc,2025-07-25T13:28:21.000Z,2025-07-25T14:51:16.000Z,1f00f0d8-48f2-49d6-a36d-a07d6da58bcc,-31.745855,-60.494731,3,6485002,737320,20J,,Jacaranda,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=1f00f0d8-48f2-49d6-a36d-a07d6da58bcc_1753450087.jpg,Muerto,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,3a2d3e46-4cc2-4e6a-9cdb-2da3ae376bf4,2025-07-25T13:26:26.000Z,2025-07-25T14:51:14.000Z,3a2d3e46-4cc2-4e6a-9cdb-2da3ae376bf4,-31.745884,-60.494729,3,6484999,737320,20J,,Molle pimentón,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=3a2d3e46-4cc2-4e6a-9cdb-2da3ae376bf4_1753449947.jpg,Período adaptativo critico,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,49872022-9a2e-44b3-92ee-0401b8d92706,2025-07-25T13:13:41.000Z,2025-07-25T14:51:13.000Z,49872022-9a2e-44b3-92ee-0401b8d92706,-31.746036,-60.494616,3,6484982,737330,20J,,Mimosa,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=49872022-9a2e-44b3-92ee-0401b8d92706_1753449212.jpg,Seestá secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,f46689e3-545f-4059-ba68-921db1b3adb4,2025-07-25T13:22:47.000Z,2025-07-25T14:51:12.000Z,f46689e3-545f-4059-ba68-921db1b3adb4,-31.745936,-60.494691,3,6484993,737324,20J,,Azota Caballos,24,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f46689e3-545f-4059-ba68-921db1b3adb4_1753449744.jpg,En rebrote adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,1eeead31-5e8b-4b9d-a083-0f992ab58c96,2025-07-25T13:12:42.000Z,2025-07-25T14:51:11.000Z,1eeead31-5e8b-4b9d-a083-0f992ab58c96,,,,,,,,Palo Jabón,2,1,,See stá secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,2ae90215-48d3-4033-9433-b18332a9c34d,2025-07-25T13:21:02.000Z,2025-07-25T14:51:10.000Z,2ae90215-48d3-4033-9433-b18332a9c34d,-31.745948,-60.494684,3,6484992,737324,20J,,Sen del Campo,36,210,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=2ae90215-48d3-4033-9433-b18332a9c34d_1753449647.jpg,Saludable,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,48e82945-089a-410b-b0fd-d67a5038857b,2025-07-25T13:10:32.000Z,2025-07-25T14:51:10.000Z,48e82945-089a-410b-b0fd-d67a5038857b,-31.746089,-60.494602,2,6484976,737332,20J,,Mimosa,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=48e82945-089a-410b-b0fd-d67a5038857b_1753449018.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,4bca7a5b-7170-4900-af1c-3624055b6b82,2025-07-25T13:08:34.000Z,2025-07-25T14:51:09.000Z,4bca7a5b-7170-4900-af1c-3624055b6b82,-31.746108,-60.494581,10,6484974,737334,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4bca7a5b-7170-4900-af1c-3624055b6b82_1753448901.jpg,Está seco muerto,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,7e742e5b-7dbd-4fea-b7ab-6ba4120dd329,2025-07-25T13:19:03.000Z,2025-07-25T14:51:08.000Z,7e742e5b-7dbd-4fea-b7ab-6ba4120dd329,-31.746014,-60.494642,3,6484984,737328,20J,,Ceibo,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7e742e5b-7dbd-4fea-b7ab-6ba4120dd329_1753449509.jpg,En rebrote adaptativo critico,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,32996034-07cd-47eb-a4e9-b56940d125a2,2025-07-25T13:07:43.000Z,2025-07-25T14:51:07.000Z,32996034-07cd-47eb-a4e9-b56940d125a2,-31.746119,-60.494582,4,6484973,737333,20J,,Mimosa,1,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=32996034-07cd-47eb-a4e9-b56940d125a2_1753448843.jpg,Se está secando,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,a6b98ba9-4abd-4d9d-803e-e28c74fa2dcb,2025-07-25T13:17:41.000Z,2025-07-25T14:51:06.000Z,a6b98ba9-4abd-4d9d-803e-e28c74fa2dcb,-31.746101,-60.494621,3,6484975,737330,20J,,Azota Caballos,36,40,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a6b98ba9-4abd-4d9d-803e-e28c74fa2dcb_1753449437.jpg,En rebrote adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,9d5ee6b3-5ae1-47f1-9a34-4e4d84ebd0a7,2025-07-25T13:16:07.000Z,2025-07-25T14:51:05.000Z,9d5ee6b3-5ae1-47f1-9a34-4e4d84ebd0a7,-31.746118,-60.494605,9,6484973,737331,20J,,Jacaranda,36,110,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=9d5ee6b3-5ae1-47f1-9a34-4e4d84ebd0a7_1753449343.jpg,Saludable,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,ded2a343-e36a-4039-9824-2700d2d7eece,2025-07-25T13:05:42.000Z,2025-07-25T14:51:05.000Z,ded2a343-e36a-4039-9824-2700d2d7eece,-31.746143,-60.494581,2,6484970,737333,20J,,Ibirapitá,2,1,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ded2a343-e36a-4039-9824-2700d2d7eece_1753448733.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
139157a9-c42b-4e8e-860f-0d43906d56fa,05614735-7867-4007-bd00-1d621da71a18,2025-07-25T13:03:58.000Z,2025-07-25T14:51:03.000Z,05614735-7867-4007-bd00-1d621da71a18,-31.74619,-60.494539,6,6484965,737337,20J,,Ceibo,3,2,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=05614735-7867-4007-bd00-1d621da71a18_1753448612.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,6ef51a51-3751-4f21-be41-22915bb3ec7f,2025-07-25T13:15:05.000Z,2025-07-25T14:51:03.000Z,6ef51a51-3751-4f21-be41-22915bb3ec7f,-31.746155,-60.494591,3,6484969,737332,20J,,Jacaranda,36,60,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6ef51a51-3751-4f21-be41-22915bb3ec7f_1753449275.jpg,En rebrote adaptativo,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
46c2099d-0608-47ad-84a8-119f3c165787,f0a2039b-e65f-4598-8cb6-e01e497a7574,2025-07-25T13:13:11.000Z,2025-07-25T14:51:01.000Z,f0a2039b-e65f-4598-8cb6-e01e497a7574,-31.746109,-60.494612,3,6484974,737331,20J,,Quebracho Blanco,36,40,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f0a2039b-e65f-4598-8cb6-e01e497a7574_1753449095.jpg,Saludable,,,,,,Vivero municipal,Parques y/o plazas,Si ,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,5170f947-8a74-488b-8a13-49f2ca8196c2,2025-07-18T14:17:31.000Z,2025-07-18T16:16:33.000Z,5170f947-8a74-488b-8a13-49f2ca8196c2,-31.745171,-60.494605,3,6485078,737334,20J,,Ñandubay,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5170f947-8a74-488b-8a13-49f2ca8196c2_1752848240.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,40b15847-bf51-4321-b371-32cb58a8a53d,2025-07-18T14:16:27.000Z,2025-07-18T16:16:31.000Z,40b15847-bf51-4321-b371-32cb58a8a53d,-31.745204,-60.494601,3,6485074,737334,20J,,Palo Borracho,36,170,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=40b15847-bf51-4321-b371-32cb58a8a53d_1752848169.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,f9dcd824-e8b3-4483-9365-bef350ab8a22,2025-07-18T14:15:26.000Z,2025-07-18T16:16:30.000Z,f9dcd824-e8b3-4483-9365-bef350ab8a22,-31.745232,-60.494627,4,6485071,737331,20J,,Palo Tinta,24,60,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f9dcd824-e8b3-4483-9365-bef350ab8a22_1752848078.jpg,Hay que verificar si es palo tinta u otro,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,ce022454-f960-4ad8-95b3-a5c0e3d014de,2025-07-18T14:11:15.000Z,2025-07-18T16:16:28.000Z,ce022454-f960-4ad8-95b3-a5c0e3d014de,-31.745238,-60.494616,3,6485070,737332,20J,,Quebracho Blanco,24,35,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ce022454-f960-4ad8-95b3-a5c0e3d014de_1752847859.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,5341d554-6ecb-41f8-b2db-97187976b692,2025-07-18T14:09:03.000Z,2025-07-18T16:16:27.000Z,5341d554-6ecb-41f8-b2db-97187976b692,-31.745303,-60.494591,4,6485063,737335,20J,,Guarán,25,110,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5341d554-6ecb-41f8-b2db-97187976b692_1752847722.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,02f2aee7-5990-4cce-ba63-824a231a0d2c,2025-07-18T14:07:26.000Z,2025-07-18T16:16:25.000Z,02f2aee7-5990-4cce-ba63-824a231a0d2c,-31.745304,-60.494597,3,6485063,737334,20J,,Aguaribay,24,110,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=02f2aee7-5990-4cce-ba63-824a231a0d2c_1752847578.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,41461fe6-9f06-4d3f-8b26-4cc70095aaf1,2025-07-18T14:05:15.000Z,2025-07-18T16:16:24.000Z,41461fe6-9f06-4d3f-8b26-4cc70095aaf1,-31.745324,-60.494608,4,6485061,737333,20J,,Tipa Colorada,36,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=41461fe6-9f06-4d3f-8b26-4cc70095aaf1_1752847484.jpg,"Tipa común, existente previo a la plantación",,,,,,Reclutamiento,Parques y/o plazas,No,Natural,
d716ebef-4e7d-4058-9448-b690bf4a8d87,a3d0529c-e3ba-42de-a241-bd9abbbbfdaa,2025-07-18T14:02:27.000Z,2025-07-18T16:16:22.000Z,a3d0529c-e3ba-42de-a241-bd9abbbbfdaa,-31.74535,-60.494596,3,6485058,737334,20J,,Aguaribay,24,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a3d0529c-e3ba-42de-a241-bd9abbbbfdaa_1752847310.jpg,,,,,,,Vivero municipal,Parques y/o plazas,No,Natural,
